time,cpu,mem,ram,disk,disk_io,network,gpu load,gpu memutil
2021-02-22 21:06:49.272003,2.8,2807.859375,11060.5703125,10944.125,"{'rc': 0, 'wc': 94, 'rb': 0, 'wb': 589824}","{'sent': -210290300.43665695, 'recv': -28913950101.71814}",85.0,14.223643220200033
2021-02-22 21:06:51.364438,2.8,2807.28515625,11060.63671875,10944.125,"{'rc': 0, 'wc': 94, 'rb': 0, 'wb': 589824}","{'sent': -210290300.43512058, 'recv': -28913950101.680042}",82.0,14.223643220200033
2021-02-22 21:06:53.457857,2.8,2807.0,11060.65234375,10944.125,"{'rc': 0, 'wc': 125, 'rb': 0, 'wb': 757760}","{'sent': -210290300.43493176, 'recv': -28913950101.64456}",89.0,14.223643220200033
2021-02-22 21:06:55.552042,2.8,2807.140625,11060.66015625,10944.125,"{'rc': 0, 'wc': 125, 'rb': 0, 'wb': 757760}","{'sent': -210290300.43474293, 'recv': -28913950101.613598}",60.0,14.223643220200033
2021-02-22 21:06:57.645929,2.8,2806.7734375,11060.625,10944.125,"{'rc': 0, 'wc': 131, 'rb': 0, 'wb': 786432}","{'sent': -210290300.4345541, 'recv': -28913950101.579033}",85.0,14.223643220200033
2021-02-22 21:06:59.739283,2.8,2806.703125,11060.69140625,10944.125,"{'rc': 0, 'wc': 131, 'rb': 0, 'wb': 786432}","{'sent': -210290300.43436527, 'recv': -28913950101.542576}",63.0,14.223643220200033
2021-02-22 21:07:01.831877,2.8,2806.42578125,11060.6875,10944.125,"{'rc': 0, 'wc': 131, 'rb': 0, 'wb': 786432}","{'sent': -210290300.43407726, 'recv': -28913950101.510185}",85.0,14.223643220200033
2021-02-22 21:07:03.925091,2.8,2805.7578125,11061.203125,10944.125,"{'rc': 0, 'wc': 131, 'rb': 0, 'wb': 786432}","{'sent': -210290300.43383694, 'recv': -28913950101.478992}",69.0,14.223643220200033
2021-02-22 21:07:06.018427,2.8,2806.36328125,11060.70703125,10944.125,"{'rc': 0, 'wc': 131, 'rb': 0, 'wb': 786432}","{'sent': -210290300.4335966, 'recv': -28913950101.44603}",88.0,14.223643220200033
2021-02-22 21:07:08.112988,2.8,2806.5546875,11060.65625,10944.125,"{'rc': 0, 'wc': 131, 'rb': 0, 'wb': 786432}","{'sent': -210290300.43316746, 'recv': -28913950101.413177}",85.0,14.223643220200033
2021-02-22 21:07:10.205668,2.8,2806.23046875,11060.671875,10944.125,"{'rc': 0, 'wc': 131, 'rb': 0, 'wb': 786432}","{'sent': -210290300.43297863, 'recv': -28913950101.378605}",85.0,14.223643220200033
2021-02-22 21:07:12.298782,2.8,2805.9765625,11060.6328125,10944.125,"{'rc': 0, 'wc': 131, 'rb': 0, 'wb': 786432}","{'sent': -210290300.4327898, 'recv': -28913950101.343292}",78.0,14.223643220200033
2021-02-22 21:07:14.391863,2.8,2805.640625,11060.71875,10944.125,"{'rc': 0, 'wc': 131, 'rb': 0, 'wb': 786432}","{'sent': -210290300.43254948, 'recv': -28913950101.309643}",89.0,14.223643220200033
2021-02-22 21:07:16.485873,2.8,2806.05078125,11060.640625,10944.125,"{'rc': 0, 'wc': 131, 'rb': 0, 'wb': 786432}","{'sent': -210290300.43236065, 'recv': -28913950101.278168}",85.0,14.223643220200033
2021-02-22 21:07:18.578267,2.8,2805.9140625,11060.6484375,10944.125,"{'rc': 0, 'wc': 134, 'rb': 0, 'wb': 798720}","{'sent': -210290300.43217182, 'recv': -28913950101.24623}",86.0,14.223643220200033
2021-02-22 21:07:20.672393,2.8,2805.4453125,11060.6484375,10944.125,"{'rc': 0, 'wc': 134, 'rb': 0, 'wb': 798720}","{'sent': -210290300.431983, 'recv': -28913950101.21086}",86.0,14.223643220200033
2021-02-22 21:07:22.765083,2.8,2805.90234375,11060.69140625,10944.125,"{'rc': 0, 'wc': 134, 'rb': 0, 'wb': 798720}","{'sent': -210290300.43179417, 'recv': -28913950101.17704}",59.0,14.223643220200033
2021-02-22 21:07:24.857460,2.8,2805.14453125,11060.7109375,10944.125,"{'rc': 0, 'wc': 134, 'rb': 0, 'wb': 798720}","{'sent': -210290300.43160534, 'recv': -28913950101.143845}",85.0,14.223643220200033
2021-02-22 21:07:26.951053,2.8,2805.05859375,11060.68359375,10944.125,"{'rc': 0, 'wc': 134, 'rb': 0, 'wb': 798720}","{'sent': -210290300.4314165, 'recv': -28913950101.110596}",66.0,14.223643220200033
2021-02-22 21:07:29.044703,2.9,2805.15234375,11060.69921875,10944.125,"{'rc': 0, 'wc': 134, 'rb': 0, 'wb': 798720}","{'sent': -210290300.43122768, 'recv': -28913950101.079063}",86.0,14.223643220200033
2021-02-22 21:07:31.137516,2.8,2804.87109375,11060.7265625,10944.125,"{'rc': 0, 'wc': 134, 'rb': 0, 'wb': 798720}","{'sent': -210290300.43098736, 'recv': -28913950101.0485}",81.0,14.223643220200033
2021-02-22 21:07:33.231345,2.8,2805.02734375,11060.69140625,10944.125,"{'rc': 0, 'wc': 134, 'rb': 0, 'wb': 798720}","{'sent': -210290300.43079853, 'recv': -28913950101.01651}",86.0,14.223643220200033
2021-02-22 21:07:35.326657,2.9,2805.12890625,11060.78125,10944.125,"{'rc': 0, 'wc': 134, 'rb': 0, 'wb': 798720}","{'sent': -210290300.4306097, 'recv': -28913950100.982113}",65.0,14.223643220200033
2021-02-22 21:07:37.425286,2.9,2804.15234375,11060.75,10944.125,"{'rc': 0, 'wc': 134, 'rb': 0, 'wb': 798720}","{'sent': -210290300.43042088, 'recv': -28913950100.94789}",86.0,14.223643220200033
2021-02-22 21:07:39.519775,2.8,2804.70703125,11060.7890625,10944.125,"{'rc': 0, 'wc': 134, 'rb': 0, 'wb': 798720}","{'sent': -210290300.43004322, 'recv': -28913950100.916412}",76.0,14.223643220200033
2021-02-22 21:07:41.613409,2.9,2804.34375,11060.73046875,10944.125,"{'rc': 0, 'wc': 134, 'rb': 0, 'wb': 798720}","{'sent': -210290300.4298544, 'recv': -28913950100.883965}",92.0,14.223643220200033
2021-02-22 21:07:43.707940,2.8,2804.34375,11060.73046875,10944.125,"{'rc': 0, 'wc': 134, 'rb': 0, 'wb': 798720}","{'sent': -210290300.42966557, 'recv': -28913950100.85506}",91.0,14.223643220200033
2021-02-22 21:07:45.801965,2.8,2804.4296875,11060.765625,10944.125,"{'rc': 0, 'wc': 134, 'rb': 0, 'wb': 798720}","{'sent': -210290300.42947674, 'recv': -28913950100.82661}",85.0,14.223643220200033
2021-02-22 21:07:47.896646,2.9,2804.96484375,11060.8046875,10944.125,"{'rc': 0, 'wc': 134, 'rb': 0, 'wb': 798720}","{'sent': -210290300.4292364, 'recv': -28913950100.793472}",79.0,14.223643220200033
2021-02-22 21:07:49.993698,2.9,2804.421875,11060.80859375,10944.125,"{'rc': 0, 'wc': 134, 'rb': 0, 'wb': 798720}","{'sent': -210290300.42904758, 'recv': -28913950100.755646}",86.0,14.223643220200033
2021-02-22 21:07:52.088344,2.8,2803.93359375,11060.8515625,10944.125,"{'rc': 0, 'wc': 134, 'rb': 0, 'wb': 798720}","{'sent': -210290300.42885876, 'recv': -28913950100.718506}",85.0,14.223643220200033
2021-02-22 21:07:54.181335,2.8,2804.16015625,11060.84375,10944.125,"{'rc': 0, 'wc': 134, 'rb': 0, 'wb': 798720}","{'sent': -210290300.42861843, 'recv': -28913950100.680847}",62.0,14.223643220200033
2021-02-22 21:07:56.274687,2.8,2804.20703125,11060.83203125,10944.125,"{'rc': 0, 'wc': 134, 'rb': 0, 'wb': 798720}","{'sent': -210290300.4283781, 'recv': -28913950100.644905}",88.0,14.223643220200033
2021-02-22 21:07:58.368532,2.8,2803.88671875,11060.8203125,10944.125,"{'rc': 0, 'wc': 134, 'rb': 0, 'wb': 798720}","{'sent': -210290300.42813778, 'recv': -28913950100.60811}",81.0,14.223643220200033
2021-02-22 21:08:00.462317,2.8,2804.19921875,11060.74609375,10944.125,"{'rc': 0, 'wc': 134, 'rb': 0, 'wb': 798720}","{'sent': -210290300.42794895, 'recv': -28913950100.572914}",89.0,14.223643220200033
2021-02-22 21:08:02.556786,2.9,2804.36328125,11060.83203125,10944.125,"{'rc': 0, 'wc': 134, 'rb': 0, 'wb': 798720}","{'sent': -210290300.4272375, 'recv': -28913950100.536335}",63.0,14.223643220200033
2021-02-22 21:08:04.655173,2.8,2804.1171875,11060.84765625,10944.125,"{'rc': 0, 'wc': 134, 'rb': 0, 'wb': 798720}","{'sent': -210290300.42704868, 'recv': -28913950100.49994}",86.0,14.223643220200033
2021-02-22 21:08:06.750016,2.9,2803.76171875,11060.77734375,10944.125,"{'rc': 0, 'wc': 134, 'rb': 0, 'wb': 798720}","{'sent': -210290300.42685986, 'recv': -28913950100.46268}",68.0,14.223643220200033
2021-02-22 21:08:08.843919,2.8,2803.8125,11060.82421875,10944.125,"{'rc': 0, 'wc': 134, 'rb': 0, 'wb': 798720}","{'sent': -210290300.42654896, 'recv': -28913950100.424095}",86.0,14.223643220200033
2021-02-22 21:08:10.938250,2.8,2804.296875,11061.6015625,10944.125,"{'rc': 0, 'wc': 134, 'rb': 0, 'wb': 798720}","{'sent': -210290300.42472172, 'recv': -28913950100.38616}",74.0,14.223643220200033
2021-02-22 21:08:13.037324,2.8,2805.3359375,11060.85546875,10944.125,"{'rc': 0, 'wc': 134, 'rb': 0, 'wb': 798720}","{'sent': -210290300.4228239, 'recv': -28913950100.345284}",89.0,14.223643220200033
2021-02-22 21:08:15.131477,2.9,2805.41796875,11060.87890625,10944.125,"{'rc': 0, 'wc': 173, 'rb': 0, 'wb': 987136}","{'sent': -210290300.42263508, 'recv': -28913950100.29155}",89.0,14.223643220200033
2021-02-22 21:08:17.225014,2.8,2806.44140625,11061.609375,10944.125,"{'rc': 0, 'wc': 173, 'rb': 0, 'wb': 987136}","{'sent': -210290300.4222288, 'recv': -28913950100.24038}",85.0,14.223643220200033
2021-02-22 21:08:19.318819,2.9,2805.8984375,11060.87890625,10944.125,"{'rc': 0, 'wc': 173, 'rb': 0, 'wb': 987136}","{'sent': -210290300.42052078, 'recv': -28913950100.200314}",87.0,14.223643220200033
2021-02-22 21:08:21.417095,2.8,2805.296875,11060.94140625,10944.125,"{'rc': 0, 'wc': 205, 'rb': 0, 'wb': 1146880}","{'sent': -210290300.42033195, 'recv': -28913950100.16809}",71.0,14.223643220200033
2021-02-22 21:08:23.513822,2.8,2804.1484375,11060.90625,10944.125,"{'rc': 0, 'wc': 205, 'rb': 0, 'wb': 1146880}","{'sent': -210290300.42014313, 'recv': -28913950100.134384}",87.0,14.223643220200033
2021-02-22 21:08:25.607301,2.8,2804.71875,11060.96484375,10944.125,"{'rc': 0, 'wc': 205, 'rb': 0, 'wb': 1146880}","{'sent': -210290300.4199543, 'recv': -28913950100.09993}",56.00000000000001,14.223643220200033
2021-02-22 21:08:27.699940,2.8,2804.4921875,11060.9375,10944.125,"{'rc': 0, 'wc': 210, 'rb': 0, 'wb': 1167360}","{'sent': -210290300.41976547, 'recv': -28913950100.064564}",87.0,14.223643220200033
2021-02-22 21:08:29.792952,2.8,2804.51953125,11060.9296875,10944.125,"{'rc': 0, 'wc': 210, 'rb': 0, 'wb': 1167360}","{'sent': -210290300.41957664, 'recv': -28913950100.0308}",87.0,14.223643220200033
2021-02-22 21:08:31.887409,2.8,2804.66015625,11061.02734375,10944.125,"{'rc': 0, 'wc': 210, 'rb': 0, 'wb': 1167360}","{'sent': -210290300.41938782, 'recv': -28913950099.999435}",89.0,14.223643220200033
2021-02-22 21:08:33.979664,2.9,2804.5,11061.05078125,10944.125,"{'rc': 0, 'wc': 210, 'rb': 0, 'wb': 1167360}","{'sent': -210290300.419199, 'recv': -28913950099.966415}",67.0,14.223643220200033
2021-02-22 21:08:36.072388,2.8,2804.47265625,11061.02734375,10944.125,"{'rc': 0, 'wc': 210, 'rb': 0, 'wb': 1167360}","{'sent': -210290300.41901016, 'recv': -28913950099.936024}",85.0,14.223643220200033
2021-02-22 21:08:38.165641,2.8,2803.92578125,11061.0859375,10944.125,"{'rc': 0, 'wc': 210, 'rb': 0, 'wb': 1167360}","{'sent': -210290300.41882133, 'recv': -28913950099.903687}",77.0,14.223643220200033
2021-02-22 21:08:40.258969,2.8,2804.6171875,11061.05859375,10944.125,"{'rc': 0, 'wc': 210, 'rb': 0, 'wb': 1167360}","{'sent': -210290300.41839218, 'recv': -28913950099.86998}",86.0,14.223643220200033
2021-02-22 21:08:42.351406,2.8,2804.75,11060.97265625,10944.125,"{'rc': 0, 'wc': 210, 'rb': 0, 'wb': 1167360}","{'sent': -210290300.4181366, 'recv': -28913950099.836388}",81.0,14.223643220200033
2021-02-22 21:08:44.443505,2.8,2804.63671875,11061.04296875,10944.125,"{'rc': 0, 'wc': 210, 'rb': 0, 'wb': 1167360}","{'sent': -210290300.41794777, 'recv': -28913950099.80233}",89.0,14.223643220200033
2021-02-22 21:08:46.537478,2.8,2804.34375,11061.02734375,10944.125,"{'rc': 0, 'wc': 210, 'rb': 0, 'wb': 1167360}","{'sent': -210290300.41775894, 'recv': -28913950099.77148}",76.0,14.223643220200033
2021-02-22 21:08:48.631250,2.7,2804.19921875,11061.01171875,10944.125,"{'rc': 0, 'wc': 210, 'rb': 0, 'wb': 1167360}","{'sent': -210290300.4175701, 'recv': -28913950099.73781}",87.0,14.223643220200033
2021-02-22 21:08:50.724137,3.6,2769.1015625,11019.6328125,10944.125,"{'rc': 0, 'wc': 210, 'rb': 0, 'wb': 1167360}","{'sent': -210290300.4169197, 'recv': -28913950099.700344}",91.0,7.632398753894081
2021-02-22 21:08:52.819340,3.6,2770.12109375,11020.390625,10944.125,"{'rc': 0, 'wc': 210, 'rb': 0, 'wb': 1167360}","{'sent': -210290300.3987465, 'recv': -28913950099.626045}",93.0,7.632398753894081
2021-02-22 21:08:54.913087,3.6,2768.87890625,11020.54296875,10944.125,"{'rc': 0, 'wc': 210, 'rb': 0, 'wb': 1167360}","{'sent': -210290300.37666702, 'recv': -28913950099.54972}",94.0,7.632398753894081
2021-02-22 21:08:57.006426,3.6,2768.8359375,11020.4609375,10944.125,"{'rc': 0, 'wc': 212, 'rb': 0, 'wb': 1224704}","{'sent': -210290300.35466957, 'recv': -28913950099.510315}",62.0,7.632398753894081
2021-02-22 21:08:59.107955,2.8,2773.9609375,11024.96875,10944.125,"{'rc': 0, 'wc': 300, 'rb': 0, 'wb': 46632960}","{'sent': -210290300.3353691, 'recv': -28913950099.478306}",87.0,13.994097393015249
2021-02-22 21:09:01.201638,2.8,2774.33984375,11025.62890625,10944.125,"{'rc': 0, 'wc': 300, 'rb': 0, 'wb': 46632960}","{'sent': -210290300.33518028, 'recv': -28913950099.44464}",57.99999999999999,13.994097393015249
2021-02-22 21:09:03.297913,2.8,2775.30859375,11025.8359375,10944.125,"{'rc': 0, 'wc': 301, 'rb': 0, 'wb': 46637056}","{'sent': -210290300.33493614, 'recv': -28913950099.412132}",85.0,13.994097393015249
2021-02-22 21:09:05.395079,2.9,2775.3828125,11026.03515625,10944.125,"{'rc': 0, 'wc': 305, 'rb': 0, 'wb': 46739456}","{'sent': -210290300.3347473, 'recv': -28913950099.37951}",69.0,13.994097393015249
2021-02-22 21:09:07.488315,2.8,2775.2265625,11026.16796875,10944.125,"{'rc': 0, 'wc': 305, 'rb': 0, 'wb': 46739456}","{'sent': -210290300.33303738, 'recv': -28913950099.346886}",84.0,13.994097393015249
2021-02-22 21:09:09.582631,2.8,2776.2734375,11026.30859375,10944.125,"{'rc': 0, 'wc': 343, 'rb': 0, 'wb': 46915584}","{'sent': -210290300.33269787, 'recv': -28913950099.315178}",66.0,13.994097393015249
2021-02-22 21:09:11.675288,2.8,2776.66796875,11026.53125,10944.125,"{'rc': 0, 'wc': 343, 'rb': 0, 'wb': 46915584}","{'sent': -210290300.33250904, 'recv': -28913950099.2853}",85.0,13.994097393015249
2021-02-22 21:09:13.768677,2.8,2776.3515625,11026.69921875,10944.125,"{'rc': 0, 'wc': 345, 'rb': 0, 'wb': 46940160}","{'sent': -210290300.3323202, 'recv': -28913950099.25354}",74.0,13.994097393015249
2021-02-22 21:09:15.860084,2.9,2776.08203125,11026.73828125,10944.125,"{'rc': 0, 'wc': 345, 'rb': 0, 'wb': 46940160}","{'sent': -210290300.3321314, 'recv': -28913950099.221832}",86.0,13.994097393015249
2021-02-22 21:09:17.955114,2.8,2776.00390625,11026.91015625,10944.125,"{'rc': 0, 'wc': 349, 'rb': 0, 'wb': 46956544}","{'sent': -210290300.33194256, 'recv': -28913950099.191044}",85.0,13.994097393015249
2021-02-22 21:09:20.047508,2.8,2776.640625,11027.0078125,10944.125,"{'rc': 0, 'wc': 349, 'rb': 0, 'wb': 46956544}","{'sent': -210290300.33175373, 'recv': -28913950099.1614}",85.0,13.994097393015249
2021-02-22 21:09:22.140590,2.8,2776.0234375,11027.046875,10944.125,"{'rc': 0, 'wc': 349, 'rb': 0, 'wb': 46956544}","{'sent': -210290300.3315649, 'recv': -28913950099.13238}",79.0,13.994097393015249
2021-02-22 21:09:24.233621,2.8,2776.0390625,11027.15234375,10944.125,"{'rc': 0, 'wc': 349, 'rb': 0, 'wb': 46956544}","{'sent': -210290300.33137608, 'recv': -28913950099.101074}",85.0,13.994097393015249
2021-02-22 21:09:26.327162,2.8,2776.23046875,11027.18359375,10944.125,"{'rc': 0, 'wc': 349, 'rb': 0, 'wb': 46956544}","{'sent': -210290300.33118725, 'recv': -28913950099.07017}",88.0,13.994097393015249
2021-02-22 21:09:28.420683,2.9,2775.94921875,11027.15234375,10944.125,"{'rc': 0, 'wc': 349, 'rb': 0, 'wb': 46956544}","{'sent': -210290300.3309126, 'recv': -28913950099.04044}",66.0,13.994097393015249
2021-02-22 21:09:30.514514,2.8,2775.66796875,11027.64453125,10944.125,"{'rc': 0, 'wc': 350, 'rb': 0, 'wb': 46960640}","{'sent': -210290300.33072376, 'recv': -28913950099.009132}",86.0,13.994097393015249
2021-02-22 21:09:32.611659,2.9,2775.5859375,11027.16796875,10944.125,"{'rc': 0, 'wc': 350, 'rb': 0, 'wb': 46960640}","{'sent': -210290300.32895184, 'recv': -28913950098.97513}",63.0,13.994097393015249
2021-02-22 21:09:34.708915,2.9,2775.84765625,11027.18359375,10944.125,"{'rc': 0, 'wc': 358, 'rb': 0, 'wb': 46997504}","{'sent': -210290300.32852268, 'recv': -28913950098.940334}",85.0,13.994097393015249
2021-02-22 21:09:36.802395,2.8,2775.2578125,11027.21875,10944.125,"{'rc': 0, 'wc': 359, 'rb': 0, 'wb': 47001600}","{'sent': -210290300.32833385, 'recv': -28913950098.908108}",64.0,13.994097393015249
2021-02-22 21:09:38.896068,2.8,2775.15625,11027.2265625,10944.125,"{'rc': 0, 'wc': 390, 'rb': 0, 'wb': 47153152}","{'sent': -210290300.32814503, 'recv': -28913950098.87806}",90.0,13.994097393015249
2021-02-22 21:09:40.989327,2.8,2776.91015625,11027.109375,10944.125,"{'rc': 0, 'wc': 390, 'rb': 0, 'wb': 47153152}","{'sent': -210290300.32780457, 'recv': -28913950098.846527}",74.0,13.994097393015249
2021-02-22 21:09:43.082084,2.8,2777.8046875,11027.26953125,10944.125,"{'rc': 0, 'wc': 394, 'rb': 0, 'wb': 47169536}","{'sent': -210290300.32761574, 'recv': -28913950098.81488}",88.0,13.994097393015249
2021-02-22 21:09:45.174112,2.8,2778.15625,11027.15234375,10944.125,"{'rc': 0, 'wc': 394, 'rb': 0, 'wb': 47169536}","{'sent': -210290300.3258562, 'recv': -28913950098.78271}",86.0,13.994097393015249
2021-02-22 21:09:47.270028,2.8,2778.55078125,11027.25390625,10944.125,"{'rc': 0, 'wc': 394, 'rb': 0, 'wb': 47169536}","{'sent': -210290300.32561588, 'recv': -28913950098.732635}",85.0,13.994097393015249
2021-02-22 21:09:49.364522,2.9,2778.45703125,11027.2265625,10944.125,"{'rc': 0, 'wc': 394, 'rb': 0, 'wb': 47169536}","{'sent': -210290300.3238554, 'recv': -28913950098.653214}",72.0,13.994097393015249
2021-02-22 21:09:51.456790,2.8,2778.078125,11027.22265625,10944.125,"{'rc': 0, 'wc': 429, 'rb': 0, 'wb': 47341568}","{'sent': -210290300.32350063, 'recv': -28913950098.593456}",89.0,13.994097393015249
2021-02-22 21:09:53.552673,2.8,2777.93359375,11027.20703125,10944.125,"{'rc': 0, 'wc': 429, 'rb': 0, 'wb': 47341568}","{'sent': -210290300.3233118, 'recv': -28913950098.572105}",78.0,13.994097393015249
2021-02-22 21:09:55.650339,2.8,2777.609375,11027.23046875,10944.125,"{'rc': 0, 'wc': 432, 'rb': 0, 'wb': 47366144}","{'sent': -210290300.32312298, 'recv': -28913950098.542805}",86.0,13.994097393015249
2021-02-22 21:09:57.744617,2.8,2777.66015625,11027.25390625,10944.125,"{'rc': 0, 'wc': 432, 'rb': 0, 'wb': 47366144}","{'sent': -210290300.32293415, 'recv': -28913950098.5119}",86.0,13.994097393015249
2021-02-22 21:09:59.838367,2.8,2777.3046875,11027.2578125,10944.125,"{'rc': 0, 'wc': 432, 'rb': 0, 'wb': 47366144}","{'sent': -210290300.32274532, 'recv': -28913950098.482483}",61.0,13.994097393015249
2021-02-22 21:10:01.932663,2.8,2777.32421875,11027.2578125,10944.125,"{'rc': 0, 'wc': 441, 'rb': 0, 'wb': 47415296}","{'sent': -210290300.3225565, 'recv': -28913950098.455185}",90.0,13.994097393015249
2021-02-22 21:10:04.027807,2.8,2777.5,11027.26953125,10944.125,"{'rc': 0, 'wc': 441, 'rb': 0, 'wb': 47415296}","{'sent': -210290300.32084846, 'recv': -28913950098.42479}",57.99999999999999,13.994097393015249
2021-02-22 21:10:06.125682,2.8,2777.1328125,11027.27734375,10944.125,"{'rc': 0, 'wc': 441, 'rb': 0, 'wb': 47415296}","{'sent': -210290300.32065964, 'recv': -28913950098.39251}",90.0,13.994097393015249
2021-02-22 21:10:08.219527,2.8,2777.50390625,11027.29296875,10944.125,"{'rc': 0, 'wc': 494, 'rb': 0, 'wb': 47681536}","{'sent': -210290300.32023048, 'recv': -28913950098.360577}",87.0,13.994097393015249
2021-02-22 21:10:10.315709,2.8,2777.6796875,11027.23828125,10944.125,"{'rc': 0, 'wc': 494, 'rb': 0, 'wb': 47681536}","{'sent': -210290300.32004166, 'recv': -28913950098.328865}",89.0,13.994097393015249
2021-02-22 21:10:12.415676,2.8,2777.70703125,11027.2890625,10944.125,"{'rc': 0, 'wc': 502, 'rb': 0, 'wb': 47718400}","{'sent': -210290300.31980133, 'recv': -28913950098.29665}",70.0,13.994097393015249
2021-02-22 21:10:14.510090,2.9,2777.2109375,11027.2890625,10944.125,"{'rc': 0, 'wc': 502, 'rb': 0, 'wb': 47718400}","{'sent': -210290300.3196125, 'recv': -28913950098.264194}",89.0,13.994097393015249
2021-02-22 21:10:16.604044,2.8,2777.44140625,11027.265625,10944.125,"{'rc': 0, 'wc': 502, 'rb': 0, 'wb': 47718400}","{'sent': -210290300.31942368, 'recv': -28913950098.232773}",74.0,13.994097393015249
2021-02-22 21:10:18.697139,2.8,2777.3125,11027.23828125,10944.125,"{'rc': 0, 'wc': 502, 'rb': 0, 'wb': 47718400}","{'sent': -210290300.31923485, 'recv': -28913950098.20187}",85.0,13.994097393015249
